Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
2125.00,7.59,-27.02,-29.43,-82.55,-78.93,-65.37,-91.35,-102.05,-108.59,-133.25
2152.50,6.92,-27.39,-30.43,-82.46,-79.30,-66.19,-91.35,-101.98,-108.59,-131.79
2183.00,7.07,-26.92,-30.70,-82.30,-80.49,-66.98,-88.08,-101.85,-107.55,-132.91
2215.00,7.97,-26.38,-30.05,-82.86,-80.49,-65.88,-87.76,-103.02,-107.74,-133.68
2244.50,8.88,-25.37,-29.37,-81.92,-79.16,-65.84,-86.59,-101.95,-105.17,-132.58
2274.50,8.09,-25.37,-29.37,-81.92,-78.00,-65.65,-86.85,-99.37,-104.76,-131.12
2304.50,7.79,-26.45,-30.16,-81.19,-78.53,-65.35,-86.57,-99.46,-105.60,-131.25
2334.50,7.42,-27.09,-30.71,-82.74,-79.40,-66.03,-86.57,-99.46,-105.60,-132.63
2364.50,6.38,-27.43,-31.31,-84.05,-80.71,-66.75,-88.50,-100.44,-106.52,-133.18
2394.50,6.96,-27.88,-31.37,-84.56,-80.71,-66.75,-89.48,-100.81,-107.09,-133.64
2424.50,7.30,-28.32,-32.05,-83.76,-81.04,-67.75,-89.99,-100.95,-107.19,-132.20
2454.50,6.40,-28.32,-32.05,-83.76,-80.71,-66.05,-89.28,-100.04,-106.44,-133.06
2484.00,6.45,-29.50,-32.93,-84.06,-81.00,-67.60,-90.23,-101.37,-107.09,-133.44
