Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
 270.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.965E-01,  7.345E-03,  0.000E+00,  0.000E+00,   NaN,   1.13,   1.03,  24.4, 110.2,  53.9,  37.9,  93.5,  37.8,  98.0,  53.8,  49.0, 121.5,  26.7,  24.3, 106.4, 112.4,  96.5,  95.6, 129.4,  94.0, 117.6,  30.3,  32.3, 106.7,  38.1,  54.2,  27.8,  32.5,  35.3,  29.2,  26.9,  26.6,  27.0, -1.63, -1.47, -1.54, -0.71, -0.22,  0.47,  0.10,  0.26,  0.55,  11.8,   0.0, 2.199833,  30.1,  2.096E-01,  7.272E-04,  0.000E+00,  1.000E-06,   NaN,  1.213E-03,  1.463E-02
 300.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.966E-01,  7.230E-03,  0.000E+00,  0.000E+00,   NaN,   1.08,   1.05,  24.4, 114.2,  55.2,  39.1,  98.7,  39.2, 102.7,  54.0,  49.7, 120.6,  26.9,  24.3, 103.5, 106.6,  98.4,  95.8, 129.7,  96.0, 116.6,  30.6,  32.3, 107.0,  39.2,  59.0,  27.8,  33.0,  34.7,  29.3,  26.9,  26.5,  27.0, -1.55, -1.48, -1.63, -0.73, -0.23,  0.49,  0.13,  0.26,  0.54,  12.1,  10.6, 2.282833,  30.0,  2.096E-01,  7.525E-04,  0.000E+00,  1.000E-06,   NaN,  1.222E-03,  1.437E-02
 330.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.969E-01,  7.235E-03,  0.000E+00,  0.000E+00,   NaN,   1.22,   1.11,  24.4, 116.7,  56.3,  40.2, 102.7,  40.4, 106.2,  54.1,  50.2, 122.9,  27.1,  24.4, 100.2, 114.3,  98.3,  94.3, 129.3,  95.5, 117.3,  30.9,  32.3, 108.2,  40.4,  61.6,  27.6,  33.4,  33.6,  28.9,  26.8,  26.6,  26.8, -1.52, -1.57, -1.65, -0.74, -0.26,  0.46,  0.15,  0.28,  0.52,  13.0,  74.4, 2.344833,  30.1,  2.095E-01,  7.800E-04,  0.000E+00,  1.000E-06,   NaN,  1.234E-03,  1.439E-02
 360.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.962E-01,  7.620E-03,  0.000E+00,  0.000E+00,   NaN,   1.31,   1.12,  24.4, 119.2,  57.3,  41.2, 106.4,  41.6, 109.4,  56.9,  51.4, 129.2,  27.3,  24.4, 110.3, 118.4, 109.2,  93.2, 137.5,  93.4, 122.3,  31.1,  32.7, 111.2,  41.5,  57.5,  27.9,  33.8,  33.5,  29.0,  27.0,  26.7,  27.1, -1.62, -1.60, -1.81, -0.75, -0.23,  0.47,  0.18,  0.30,  0.54,  13.9,  74.3, 2.365167,  30.4,  2.095E-01,  7.827E-04,  0.000E+00,  1.000E-06,   NaN,  1.218E-03,  1.516E-02
 390.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.959E-01,  7.755E-03,  0.000E+00,  0.000E+00,   NaN,   1.35,   1.20,  24.4, 122.3,  58.5,  42.3, 110.1,  42.8, 112.6,  58.8,  52.2, 130.7,  27.5,  24.4, 109.4, 111.8, 103.1,  91.2, 139.2,  93.2, 125.9,  31.4,  33.3, 112.1,  42.5,  62.6,  27.9,  34.1,  35.5,  29.3,  26.9,  26.7,  27.4, -1.59, -1.44, -1.67, -0.73, -0.23,  0.48,  0.18,  0.27,  0.57,  14.0,  70.2, 2.358000,  30.5,  2.095E-01,  8.088E-04,  0.000E+00,  1.000E-06,   NaN,  1.227E-03,  1.543E-02
 420.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.955E-01,  8.011E-03,  0.000E+00,  0.000E+00,   NaN,   1.39,   1.24,  24.4, 125.8,  60.8,  43.4, 113.8,  44.0, 115.9,  59.5,  53.4, 136.5,  27.7,  24.4, 114.6, 118.7, 105.3,  91.0, 145.4,  91.4, 128.5,  31.6,  33.6, 114.9,  43.5,  60.5,  27.8,  34.5,  35.2,  29.5,  26.9,  26.6,  27.4, -1.56, -1.57, -1.62, -0.76, -0.24,  0.48,  0.18,  0.26,  0.56,  14.1,   1.5, 2.344500,  30.6,  2.095E-01,  7.717E-04,  0.000E+00,  1.000E-06,   NaN,  1.205E-03,  1.595E-02
 450.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.949E-01,  8.383E-03,  0.000E+00,  0.000E+00,   NaN,   1.53,   1.45,  24.5, 129.4,  61.9,  44.5, 117.4,  45.1, 119.5,  59.4,  55.1, 140.4,  27.9,  24.5, 125.5, 126.8,  95.4,  92.5, 149.7,  96.5, 134.9,  31.9,  33.9, 116.5,  44.5,  56.4,  27.9,  34.9,  38.8,  31.5,  29.5,  27.8,  28.1, -1.78, -1.57, -1.30, -0.75, -0.25,  0.49,  0.20,  0.25,  0.55,  13.6,   0.0, 2.243500,  30.7,  2.095E-01,  7.542E-04,  0.000E+00,  1.000E-06,   NaN,  1.220E-03,  1.670E-02
 480.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.928E-01,  9.448E-03,  0.000E+00,  0.000E+00,   NaN,   1.91,   1.56,  24.5, 133.5,  63.1,  45.4, 121.6,  45.7, 123.6,  65.0,  57.4, 144.1,  28.2,  24.5, 143.6, 139.6, 120.0,  95.1, 162.9, 101.1, 154.3,  32.2,  33.8, 108.6,  45.2,  41.4,  28.0,  35.4,  38.7,  33.0,  32.1,  29.3,  28.0, -1.79, -1.50, -1.73, -0.63, -0.23,  0.49,  0.24,  0.25,  0.56,  14.3,   0.0, 2.200500,  30.6,  2.095E-01,  7.727E-04,  0.000E+00,  1.000E-06,   NaN,  1.235E-03,  1.883E-02
 510.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.922E-01,  9.735E-03,  0.000E+00,  0.000E+00,   NaN,   1.94,   1.64,  24.5, 138.4,  64.2,  46.5, 127.5,  45.6, 128.7,  64.9,  58.8, 142.8,  28.5,  24.5, 142.7, 137.4, 127.8,  94.7, 163.5, 106.5, 157.7,  32.5,  33.9,  98.0,  45.3,  39.6,  28.0,  36.0,  39.1,  33.3,  32.5,  29.6,  27.9, -1.78, -1.54, -1.74, -0.63, -0.26,  0.50,  0.25,  0.23,  0.53,  14.3,   0.0, 2.212500,  30.6,  2.095E-01,  7.703E-04,  0.000E+00,  1.000E-06,   NaN,  1.243E-03,  1.940E-02
 540.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.925E-01,  9.434E-03,  0.000E+00,  0.000E+00,   NaN,   1.84,   1.70,  24.5, 142.9,  65.5,  47.9, 134.0,  45.2, 133.7,  67.2,  60.0, 148.1,  28.6,  24.5, 141.6, 142.6, 112.5,  96.9, 160.4, 115.3, 144.5,  32.9,  34.6, 118.1,  45.2,  45.2,  28.7,  36.7,  40.2,  32.6,  29.5,  28.5,  28.2, -1.89, -1.69, -1.51, -0.78, -0.22,  0.49,  0.22,  0.32,  0.58,  14.6,   0.0, 2.192000,  30.9,  2.095E-01,  7.917E-04,  0.000E+00,  1.000E-06,   NaN,  1.229E-03,  1.879E-02
 570.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.937E-01,  8.870E-03,  0.000E+00,  0.000E+00,   NaN,   1.61,   1.48,  24.5, 145.8,  66.5,  49.1, 138.6,  45.3, 137.9,  66.9,  59.3, 147.5,  28.7,  24.6, 127.1, 127.3, 109.9, 103.4, 153.1, 120.4, 138.1,  33.2,  33.0, 122.1,  45.3,  55.4,  28.6,  37.3,  34.4,  29.6,  27.7,  27.4,  27.2, -1.74, -1.53, -1.61, -0.79, -0.28,  0.49,  0.24,  0.33,  0.61,  15.4,   0.0, 2.323833,  31.2,  2.095E-01,  7.815E-04,  0.000E+00,  1.000E-06,   NaN,  1.200E-03,  1.766E-02
 600.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.945E-01,  8.480E-03,  0.000E+00,  0.000E+00,   NaN,   1.54,   1.51,  24.5, 147.3,  67.5,  50.1, 141.4,  46.2, 140.6,  63.7,  59.4, 145.4,  28.9,  24.6, 113.7, 133.5, 105.4, 112.3, 150.4, 122.9, 138.3,  33.5,  34.0, 124.8,  45.7,  52.5,  28.6,  37.7,  35.3,  30.6,  27.5,  27.2,  28.0, -1.54, -1.65, -1.39, -0.82, -0.24,  0.49,  0.22,  0.32,  0.56,  14.5,  27.6, 2.320667,  31.2,  2.095E-01,  7.832E-04,  0.000E+00,  1.000E-06,   NaN,  1.247E-03,  1.686E-02
 630.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.946E-01,  8.467E-03,  0.000E+00,  3.333E-07,   NaN,   1.64,   1.52,  24.4, 148.0,  67.7,  50.9, 143.4,  47.3, 142.6,  66.1,  60.0, 146.1,  29.2,  24.6, 125.0, 126.3, 107.2, 117.9, 150.7, 124.5, 138.5,  33.7,  35.1, 126.0,  46.3,  59.1,  28.6,  37.9,  37.7,  30.7,  27.5,  27.1,  28.0, -1.72, -1.47, -1.55, -0.80, -0.24,  0.50,  0.22,  0.30,  0.58,  14.6,  79.8, 2.296000,  31.2,  2.095E-01,  7.873E-04,  0.000E+00,  1.000E-06,   NaN,  1.217E-03,  1.686E-02
 660.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.944E-01,  8.661E-03,  0.000E+00,  5.000E-07,   NaN,   1.72,   1.59,  24.5, 149.0,  68.4,  51.7, 145.0,  48.5, 144.0,  68.5,  61.7, 151.8,  29.5,  24.7, 120.7, 125.3, 109.4, 121.3, 156.8, 125.8, 143.8,  33.9,  35.0, 129.7,  47.2,  66.3,  29.0,  38.2,  37.8,  31.3,  27.7,  27.3,  28.2, -1.59, -1.52, -1.54, -0.82, -0.26,  0.50,  0.22,  0.33,  0.57,  15.1,  79.7, 2.250333,  31.3,  2.095E-01,  7.757E-04,  0.000E+00,  1.000E-06,   NaN,  1.229E-03,  1.727E-02
 690.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.938E-01,  8.954E-03,  0.000E+00,  0.000E+00,   NaN,   1.76,   1.65,  24.5, 150.9,  69.0,  52.7, 147.0,  49.8, 145.7,  69.9,  62.8, 155.3,  29.9,  24.7, 124.6, 127.7, 113.1, 125.0, 163.2, 127.8, 148.4,  34.1,  36.1, 132.1,  48.3,  66.3,  29.2,  38.5,  37.8,  31.0,  27.9,  27.3,  28.2, -1.67, -1.49, -1.61, -0.82, -0.25,  0.50,  0.22,  0.36,  0.59,  15.4,  71.7, 2.252500,  31.4,  2.095E-01,  7.808E-04,  0.000E+00,  1.000E-06,   NaN,  1.212E-03,  1.780E-02
 720.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.935E-01,  9.065E-03,  0.000E+00,  0.000E+00,   NaN,   1.74,   1.77,  24.5, 153.5,  69.5,  53.5, 149.3,  51.2, 147.8,  69.6,  64.3, 156.9,  30.2,  24.7, 132.5, 135.7, 111.3, 128.8, 163.3, 130.3, 149.1,  34.3,  35.6, 131.3,  49.5,  65.3,  28.8,  38.8,  40.9,  32.6,  29.4,  27.8,  28.7, -1.84, -1.62, -1.41, -0.80, -0.25,  0.52,  0.24,  0.28,  0.55,  14.8,   0.0, 2.203667,  31.5,  2.095E-01,  7.915E-04,  0.000E+00,  1.000E-06,   NaN,  1.218E-03,  1.805E-02
 750.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.918E-01,  1.006E-02,  0.000E+00,  0.000E+00,   NaN,   2.34,   2.02,  24.6, 156.4,  70.7,  54.3, 152.0,  52.1, 150.3,  72.8,  66.5, 162.2,  30.6,  24.8, 161.3, 157.4, 120.1, 132.3, 180.5, 133.5, 170.2,  34.6,  35.7, 111.9,  50.5,  45.9,  28.4,  39.2,  41.9,  34.4,  32.9,  30.3,  28.4, -1.97, -1.71, -1.70, -0.66, -0.29,  0.54,  0.33,  0.27,  0.54,  15.0,   0.0, 2.104167,  31.4,  2.095E-01,  8.240E-04,  0.000E+00,  1.000E-06,   NaN,  8.035E-04,  2.002E-02
 780.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.907E-01,  1.057E-02,  0.000E+00,  0.000E+00,   NaN,   2.56,   1.95,  24.5, 160.2,  71.7,  55.0, 156.1,  51.9, 154.1,  76.0,  66.4, 160.9,  31.0,  24.9, 161.3, 155.5, 127.9, 136.1, 178.4, 139.0, 169.4,  34.9,  35.6, 120.0,  50.8,  43.7,  28.6,  39.7,  42.6,  34.8,  32.3,  29.5,  28.5, -1.89, -1.63, -1.68, -0.76, -0.24,  0.52,  0.27,  0.30,  0.55,  15.4,   0.0, 2.164000,  31.5,  2.094E-01,  8.387E-04,  0.000E+00,  1.000E-06,   NaN,  1.283E-02,  2.104E-02
 810.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.903E-01,  1.077E-02,  0.000E+00,  0.000E+00,   NaN,   2.62,   2.02,  24.5, 164.2,  72.5,  56.1, 160.5,  51.4, 158.1,  78.9,  66.4, 160.1,  31.2,  24.9, 161.1, 150.9, 136.4, 140.4, 181.0, 144.5, 174.2,  35.2,  36.3, 121.9,  50.6,  44.2,  28.9,  40.3,  43.4,  35.1,  32.1,  29.4,  28.5, -1.91, -1.59, -1.83, -0.75, -0.24,  0.52,  0.32,  0.30,  0.54,  15.6,   0.0, 2.198833,  31.4,  2.095E-01,  8.175E-04,  0.000E+00,  1.000E-06,   NaN,  1.967E-02,  2.143E-02
 840.,  1.906E-01,  1.008E-02,  3.633E-05,  1.233E-05,   NaN,  1.903E-01,  1.078E-02,  0.000E+00,  0.000E+00,   NaN,   2.64,   2.01,  24.5, 167.9,  73.2,  57.2, 164.7,  51.0, 161.6,  79.4,  67.7, 161.7,  31.7,  24.9, 169.2, 155.7, 132.6, 144.2, 182.5, 149.3, 173.6,  35.5,  36.5, 122.3,  50.4,  44.5,  28.9,  40.9,  43.5,  35.5,  33.1,  29.9,  29.0, -1.94, -1.67, -1.76, -0.75, -0.25,  0.50,  0.27,  0.29,  0.55,  15.7,   0.0, 2.171167,  31.6,  2.094E-01,  8.105E-04,  0.000E+00,  1.000E-06,   NaN,  2.023E-02,  2.146E-02
 870.,  1.907E-01,  1.007E-02,  4.367E-05,  1.117E-05,   NaN,  1.905E-01,  1.058E-02,  0.000E+00,  0.000E+00,   NaN,   2.46,   2.17,  24.5, 171.4,  74.6,  58.3, 168.9,  50.6, 164.7,  79.6,  69.0, 162.9,  32.1,  25.0, 164.4, 161.5, 134.9, 146.9, 179.0, 153.1, 165.3,  35.7,  36.7, 130.9,  50.2,  49.5,  28.8,  41.4,  43.8,  35.3,  32.5,  30.0,  28.8, -2.01, -1.82, -1.80, -0.81, -0.31,  0.53,  0.28,  0.29,  0.55,  16.1,   0.0, 2.186000,  31.8,  2.094E-01,  8.175E-04,  0.000E+00,  1.000E-06,   NaN,  2.024E-02,  2.108E-02
 900.,  1.908E-01,  1.013E-02,  2.450E-05,  9.833E-06,   NaN,  1.907E-01,  1.068E-02,  0.000E+00,  0.000E+00,   NaN,   2.60,   2.14,  24.5, 173.8,  75.3,  59.2, 172.2,  50.2, 167.5,  77.5,  69.7, 165.3,  32.3,  25.0, 169.2, 166.2, 129.2, 148.8, 183.6, 155.3, 174.0,  36.0,  36.1, 108.4,  50.2,  42.7,  28.6,  42.0,  43.0,  35.6,  34.7,  31.4,  28.6, -1.99, -1.78, -1.79, -0.66, -0.28,  0.54,  0.33,  0.26,  0.55,  15.6,   0.0, 2.155000,  31.7,  2.094E-01,  8.122E-04,  0.000E+00,  1.000E-06,   NaN,  2.032E-02,  2.126E-02
 930.,  1.907E-01,  1.028E-02,  1.883E-05,  1.017E-05,   NaN,  1.906E-01,  1.057E-02,  0.000E+00,  0.000E+00,   NaN,   2.53,   2.19,  24.5, 175.9,  75.6,  60.0, 174.8,  49.8, 170.2,  78.5,  70.5, 164.0,  32.6,  25.1, 162.6, 160.6, 126.9, 150.3, 181.7, 157.5, 172.2,  36.2,  36.2, 113.2,  50.1,  43.3,  28.8,  42.5,  42.0,  35.5,  33.7,  31.5,  28.5, -1.90, -1.72, -1.69, -0.67, -0.30,  0.55,  0.36,  0.30,  0.57,  15.8,   0.0, 2.177167,  31.7,  2.094E-01,  8.293E-04,  0.000E+00,  1.000E-06,   NaN,  2.060E-02,  2.104E-02
 960.,  1.904E-01,  1.024E-02,  2.383E-05,  1.017E-05,   NaN,  1.907E-01,  1.050E-02,  0.000E+00,  0.000E+00,   NaN,   2.60,   2.18,  24.4, 177.6,  76.1,  60.8, 177.3,  49.5, 172.3,  80.1,  69.9, 164.7,  33.1,  25.1, 170.2, 163.3, 132.1, 151.3, 180.2, 159.4, 169.4,  36.4,  35.7, 102.6,  49.9,  43.9,  28.6,  42.9,  42.8,  35.3,  33.4,  31.3,  28.8, -2.00, -1.81, -1.74, -0.67, -0.31,  0.55,  0.37,  0.30,  0.60,  15.2,   0.0, 2.100333,  31.7,  2.094E-01,  8.090E-04,  0.000E+00,  1.000E-06,   NaN,  2.054E-02,  2.086E-02
 990.,  1.905E-01,  1.042E-02,  3.550E-05,  1.167E-05,   NaN,  1.912E-01,  1.029E-02,  0.000E+00,  0.000E+00,   NaN,   2.48,   2.16,  24.5, 178.7,  76.8,  61.6, 179.1,  49.4, 173.9,  81.7,  71.3, 171.7,  33.6,  25.1, 149.3, 158.9, 128.9, 151.7, 179.3, 160.1, 164.0,  36.6,  35.7, 129.7,  49.8,  51.0,  29.7,  43.2,  40.5,  34.7,  32.0,  29.8,  28.9, -1.80, -1.70, -1.53, -0.82, -0.32,  0.52,  0.27,  0.28,  0.53,  15.9,   0.0, 2.238167,  31.7,  2.095E-01,  7.992E-04,  0.000E+00,  1.000E-06,   NaN,  2.091E-02,  2.047E-02
1020.,  1.894E-01,  1.091E-02,  3.750E-05,  1.167E-05,   NaN,  1.914E-01,  1.019E-02,  0.000E+00,  0.000E+00,   NaN,   2.18,   2.26,  24.5, 179.4,  77.0,  62.1, 180.3,  49.7, 175.0,  80.7,  72.8, 171.0,  34.0,  25.2, 147.5, 154.9, 117.3, 152.2, 178.2, 159.9, 163.8,  36.7,  35.4, 145.6,  50.1,  61.2,  29.4,  43.5,  42.2,  34.7,  31.6,  29.2,  28.6, -1.86, -1.71, -1.47, -0.85, -0.28,  0.53,  0.26,  0.31,  0.55,  16.1,   0.0, 2.280167,  31.9,  2.095E-01,  7.985E-04,  0.000E+00,  1.000E-06,   NaN,  2.190E-02,  2.025E-02
1050.,  1.890E-01,  1.113E-02,  3.633E-05,  1.000E-05,   NaN,  1.913E-01,  1.035E-02,  0.000E+00,  0.000E+00,   NaN,   2.43,   2.23,  24.5, 179.9,  77.7,  62.5, 181.0,  50.4, 175.9,  77.6,  73.0, 172.6,  34.4,  25.3, 159.7, 160.6, 117.5, 153.1, 184.0, 159.7, 172.4,  36.8,  35.2, 126.5,  50.9,  52.2,  29.5,  43.8,  42.9,  35.6,  34.2,  30.6,  28.9, -1.94, -1.69, -1.56, -0.72, -0.26,  0.53,  0.32,  0.31,  0.55,  15.2,   0.0, 2.155167,  31.8,  2.095E-01,  7.945E-04,  0.000E+00,  1.000E-06,   NaN,  2.233E-02,  2.060E-02
